Index SHIndex BaiYunJiChang ZhongYuanHaiNeng ZhongZhiGuFen ZhongGuoYiYao HuaRunShuangHe RenFuYiYao JuHuaGuFen TianTanShengWu ZhongGuoJuShi ShengYiKeJi ShengWuGuFen ShouLvJiuDian KaiLeKeJi JiaHuaNengYuan YiLiJieNeng NanGangGuFen XiShuiGuFen AnQiJiaoMu ShangHaiJiaHua YangQuanMeiYe ShouKaiGuFen JianKangYuan ShengHeZiYuan SanYouHuaGong HuaLuHengSheng JinZhengGuFen ShiLanWei LanGuangFaZhan YangNongHuaGong ChiHongXinZhe FengHuoTongXun ZhongHuaGuFen GuoYaoGuFen HuaHaiYaoYe ZhongTianKeJi ZhongTieGongYe ZhongGuoRuanJian XiaMenWuYe JiChuanYaoYe ShanYingZhiYe KangEnBei TianDiKeJi ChangDianKeJi BeiDaHuang AiJianJiTuan WaiGaoQiao YuYuanGuFen DongYangGuang JunShengDianZi TianJinGang ZhongTangYaoYe JingJiangJiuDian XinChaoNengYuan ShuiJingFang XinGangGuFen ZhongChuGuFen HuaXinShuiNi ShangHaiJiDian NeiMengHuaDian ZhongJuGaoXin HangTianDianZi ShanShanGuFen HongFaGuFen BeiMengYiJi TangShanGang TaiPingYang HengLiYeYa XiBuKuangYe TongKunGuFen ZhongGuoWaiYun ZheShangZhengQuan DaLianGang ZhongKeShuGuang HeBangShengWu JinShiYuan KouZiJiao LaoBaiXing JiXiangHangKong ChenGuangWenJu ZhaoYiChuangXin GuoYaoYiZhi DaYueCheng ZhongGuoChangCheng JiDongShuiNi GuoXinJianKang LiZhuJiTuan GuJingGongJiu XingRongHuanJing JiLinAoDong ChangChunGaoXin YangGuangCheng ShiJueZhongGuo DongBeiZhengQuan YanJingPiJiu TaiHeJiTuan HangFaKongZhi GuoHaiZhengQuan XinXingZhuGuan BeiXinJianCai LuXiHuaGong ShunXinNongYe ZhongDingGuFen HuaLingGangTie JiZhongNengYuan XiYeGuFen ZhongNanJianShe YinTaiZiYuan LangChaoXinXi ChengZhiGuFen XinDaLu LongPingGaoKe XinHeCheng HuaLanShengWu ZhongHangJiDian YiFanYiYao SuBoEr ShuangLuYaoYe ZiGuangGuoWei SanHuaZhiKong GuoXuanGaoKe TaiYangZhiYe WanFengAoWei ZhongTaiHuaXue SanGangMinGuang NanJiDianShang ZhongHuanGuFen GuangDianYunTong ZhengBangKeJi YouZuWangLuo ZhongHangGuangDian HeLiTai DongHuaNengYuan YuYueYiLiao WeoShiTong DongFangYvHong ShengNongFaZhan HaiDaJiTuan GeLinMei JieRuiGuFen BeiFangHuaChuang WeiXingXinCai QianFangKeJi HaiPuRui SiWeiTuXin GuangLianDa GuiZhouBaiLing QiMingXingChen JinZhengDa XieXinJiCheng FuLingZhaCai SuoFeiYa HaiNengDa LingYiZhiZao LongMangBaiLi YiLingYaoYe KuaJingTong MuLinSen KangHongYaoYe EnJieGuFen ShenNanDianLu YiWeiLiNeng JiQiRen BiShuiYuan SanJuHuanBao XinWeiTongXin GuanXianChuanMei WeiNingJianKang LiYaDe GuangHuanXinWang JianFanShengWu YiLianWangLuo HuaDaJiYin SZIndex CYIndex
2015-05-19 436735224 14169087 118210542 18663005 28257171 19216481 15410296 43100173 9441444 21358062 92711022 5005033 262604 27984649 17071138 46462798 83754776 12602331 13706311 12553771 65437383 2982674 72144052 12106792 38604242 47171983 4155263 72044718 24795559 8128279 34093073 26684555 42487975 11660566 13429622 253425 96734052 19458143 27514687 8587490 100022643 249672 29927631 603836 23839132 59695947 26609257 40073226 122161263 13583860 40139715 158865183 6882069 84788 7932786 10716853 50147461 20434276 21697365 106589934 347100 2512600 15118608 6902376 3446794 51145205 257256073 9442780 67573550 20731440 318354563 257745 47521492 3506069 15709350 7778617 52000 22429494 23600 4740009 7400 2616364 101212585 60322360 44096938 22847597 3411693 4831098 85925331 39902821 3033759 16341242 8873219 114189550 54051063 22520303 23707633 108113022 100788748 5036100 109547646 9034123 21352023 120344259 40013826 33483636 14651697 25240041 31388532 786909 44243893 45400635 33789574 14034107 9348207 24256358 4761223 9022155 12382808 52213480 10292758 168819096 4001952 44125649 444900 64762704 27747756 25813705 21981609 2871712 6598141 32696469 286527 12914249 1550200 5045328 15736006 8305986 46103156 27648193 5743893 4607092 9893453 17841701 30508157 38525555 2137180 30441992 13836282 181914958 7092925 3685422 28553605 43931926 39760 7798270 3050120 7378690 29100 12311 29866 12920212 39869325 20497395 13627730 1098884 33059285 30002375 256198 3366641 14500 5300 5500 515510974 44285353
2015-05-20 514106223 20272799 62444442 16510381 36295730 21129081 20077403 72780019 11107103 23832442 94035369 5013446 262604 32182587 23874545 68878890 108204226 15090061 14302235 15824041 66983235 2982674 74087422 15145715 55382935 51998585 6634285 81308428 40666964 11027353 50853029 30561449 48806311 12330538 17861996 253425 99751560 28700530 32303620 11741677 146331249 249672 50873659 603836 33777788 52221798 27803306 57219218 161213259 26490816 48260366 107845602 7981616 84788 10927066 20648675 64574416 41496282 34331846 158986174 347100 2512600 18301834 6269136 3446794 75757777 185947754 9936770 83942216 21526511 318354563 257745 72400154 6693518 12979791 6807888 52000 16263013 23600 3390276 7400 4861714 75889866 73586398 47003499 23353736 6438987 6815543 131273638 37835852 3221788 18199200 12464280 72104227 82344634 19143462 34284255 67046165 129694842 5036100 94189846 13489517 13008508 120344259 48220534 46960310 21472562 21252911 41078032 786909 36861381 62502892 39420037 18435024 13411136 24256358 6019171 10682631 19272093 107725636 19939335 130713784 6083293 68887896 444900 64762704 34319192 25535782 19728595 3735294 9980925 30038714 286527 11884698 1550200 9775428 17913898 11611179 65848977 34176861 7937804 8115785 12010522 14841484 22999380 35673852 2829539 17239332 13864222 181914958 6882116 4736931 30061390 50289513 39760 24367686 3050120 8837679 29100 12311 29866 24578478 30956910 15757769 18791611 1098884 36550089 34273328 256198 3128062 14500 5300 5500 577174144 46165534
2015-05-21 464996520 18355438 62444442 13204379 42418231 26752792 18191676 82548959 12497516 25681578 59104990 4163349 262604 32581293 18730653 62758216 220878911 16085570 9117642 14901364 69468570 2982674 91866910 10238813 52051049 59119145 10610543 64838731 32581674 7855389 52141653 29651969 91643377 9394889 17697025 253425 69066196 38423415 26069927 13773639 125494640 249672 36490561 603836 38655076 31849764 26115270 42015062 169230714 29558640 57380370 155532204 7013961 84788 10982912 20748450 83062726 43290455 21529422 136122371 347100 2512600 13663925 3354991 3446794 80544848 121780766 7152448 72523540 20057147 318354563 257745 106224780 4738882 18440325 5637924 52000 17144751 23600 3100327 7400 3496892 144399991 65786467 32152646 23714408 6859477 8358515 144211868 35205462 3462578 10968621 5609975 46824197 53360887 14403892 28475971 53954749 172236422 5036100 73426999 20862002 16339555 120344259 45212520 44150215 14983172 22641884 44800435 786909 36360083 65274627 50027940 14861539 9926130 24256358 4740135 8888019 14492688 110646394 23450326 92652787 5306060 54818908 444900 64762704 36810162 19124759 18529671 3719874 6952762 22068177 286527 15755015 1550200 8526841 15355396 5425207 46983437 30659314 6906572 8946013 7043089 9594610 32227565 29811482 4120130 45647233 19554980 181914958 4722894 3012994 21235978 53713788 39760 27552833 3050120 6574563 29100 12311 29866 18280926 44454827 17761653 16002154 1098884 31298118 44179994 364730 4503939 14500 5300 5500 506595034 44954142
2015-05-22 655591287 30541187 312093922 14769385 60297977 30288640 18137260 118923908 13236798 35682332 88337496 3842849 262604 36404632 35315043 97537964 317665494 14093158 12350265 20136703 86389096 2982674 168256551 17546091 81051601 69208602 8410372 70664576 28989586 9301972 64614747 29284392 98938108 10285436 696402 253425 129221884 53627797 32594815 10449835 313110344 249672 26164803 264419 43563114 48604647 29163057 56651397 231162256 29974688 69969780 197343700 7398839 84788 16330922 20250539 86139590 47543221 20957996 242620213 347100 2512600 19829981 4122680 3446794 119077126 267011425 13528747 109738142 26731856 318354563 257745 127383802 6188143 21077260 6554312 52000 22140108 23600 4229149 7400 3903306 166742844 64310443 51322703 21771806 8760360 14789796 196270693 42021950 5712552 24305637 9097828 94004742 69408826 23695568 33249572 162820773 169617356 5036100 118628423 25369034 14558149 120344259 74075308 93571449 17707854 16833678 43421617 786909 65254223 47827043 50027940 11121242 18898861 24256358 3481348 8979716 25598583 122619569 16772103 100463693 7300916 88621613 444900 64762704 31748228 16066980 22683370 4709306 9621456 24631832 286527 16183902 1550200 9099629 18986666 8774007 65724705 33592858 6110387 8702310 10162263 9858168 1564500 26980220 5131026 42060081 58448943 181914958 6227558 3734331 25739883 74539204 39760 32246095 2350951 9104116 29100 12311 29866 16411884 45600563 20830090 17908928 1098884 32655828 44858293 284744 21564562 14500 5300 5500 650250255 57570183
2015-05-25 682461391 30245999 171493875 23839480 48537874 23828336 17082286 88643124 13945753 39077950 125250476 5070139 262604 40731005 25274000 96965477 315302318 12580670 12537248 21446184 79658885 2982674 204018560 14993565 84327720 70754795 7295094 78508318 44838454 9704694 77159582 27468483 113609827 12485413 696402 253425 143156914 28871464 32486637 10520628 448503912 249672 23333610 954659 60178658 43732778 22960827 53848390 196092879 18915596 76180613 153254279 7666048 84788 15768679 25422784 94968599 60714417 27308059 283386762 347100 2512600 17118161 4459465 3446794 112504546 352952336 11704614 110460738 23935143 318354563 257745 187149212 4460502 15536552 9352188 52000 21986624 23600 5050930 7400 3653960 128211890 57292116 55744314 30294154 3966424 17931573 184583260 48764826 3637304 23783931 8534593 95545329 69997335 21876183 54857267 252780310 180126004 5036100 102017252 19141277 17951898 120344259 102521221 77118695 16798160 33092647 32535624 786909 58142956 50794563 51034087 11622664 16855934 17903554 3907240 9586931 22430072 92896381 10547797 127278667 4578209 91545208 444900 64762704 34888091 18393137 20336859 4992636 12038737 24018497 286527 14336185 1550200 8898426 36284546 9519685 54604259 38903408 7136915 6677240 7820104 11391029 1564500 23278532 3645160 31061564 35643933 181914958 6032999 3798651 27127072 64456661 39760 26210376 2568432 6645312 29100 12311 29866 19526327 34470054 17778553 14414508 1098884 29271534 28407473 17105135 16703597 14500 5300 5500 668493937 45619500
2015-05-26 704892829 29454963 152650040 26134568 52894106 22265141 16780188 71564908 13942835 38012789 129522713 3237308 262604 29172612 27041235 86278450 288118959 15837630 14008093 20062975 83742954 2982674 138819062 18747884 85982351 63102927 9338825 93250356 36782429 13454696 76108853 38768897 97329655 9380779 696402 250107 124693730 36087201 35959414 11038195 378087177 249672 28718271 68384345 53877232 56039661 30327310 59368946 193203001 26153134 71300731 147742337 7102747 84788 16569427 31981004 88717706 64979642 31393649 318067123 347100 2512600 29124810 7269423 3446794 111004681 602580157 10712349 118466354 28588601 318354563 257745 258202429 3873256 22317080 10290587 52000 18415697 23600 4764091 7400 3887222 150175171 43144589 54170316 32744496 4880419 15474820 194531932 44408170 2906570 18808287 9678678 107001922 84418739 19771680 48623462 178019329 220927623 5036100 83544359 18967103 21588063 120344259 114017897 66705360 15113136 25844679 35502987 786909 39783880 45766557 45750281 13791816 19827427 17203456 2945841 8746216 28908653 89795315 13786157 101234840 4309194 79973765 444900 64762704 34888091 18347324 17241451 3836471 14996488 25556573 4773185 12435678 1550200 8465658 29354233 9812306 63796979 66361302 7621281 8693118 4506012 11788711 1564500 24876204 4837870 31355144 40815506 181914958 5741606 4858015 33522390 71935830 39760 45417646 2568432 6620308 29100 12311 29866 14946627 28924617 20332950 14053127 9827267 41853109 24635632 13193904 11385510 14500 5300 5500 714780988 45465316
2015-05-27 681165379 28043259 138462218 23219952 72330357 20614814 15507832 73458300 15401132 39268958 103874274 3515122 262604 35103971 34408683 78382970 239242896 13661471 16175882 23227583 117813365 2982674 107242720 22581334 97595336 61015748 11099811 87573654 33152200 13660139 81397103 31124318 72869638 11816360 696402 146363 101360262 38438068 44033542 12900984 305962760 249672 29838932 122739252 53495882 41607245 22121218 43829988 157251442 26038196 102074025 102207654 5878125 84788 20623010 28911649 143851604 58047151 24569855 348551069 347100 2512600 25318371 6265708 3446794 100193217 360261062 9567406 158173507 16410187 318354563 257745 226999330 5754517 19951930 10319309 52000 14905015 23600 5672620 7400 4146996 99118532 93875609 55476682 20475508 4439219 15819805 306048489 35411779 2946143 14896079 7107286 81018940 69494363 16446032 63379722 125179298 189496147 5036100 79312886 20672044 15394484 120344259 133855826 54357991 7724628 23458583 58031600 786909 33943615 53918227 34864500 12384366 19462629 19962331 8813541 9116581 23903936 95331717 18943478 97617218 3532468 97728988 444900 64762704 41020012 15566568 24240540 4424487 14440585 28599161 13237030 15573188 1550200 9631456 28761939 13657764 56909727 168200 6576932 11885317 5232435 9187632 1564500 23038814 4695040 33949777 45891311 181914958 8441010 6746020 54760900 76116962 39760 42670104 2568432 7495445 29100 12311 29866 19478157 31256776 20911398 14354873 15714970 42240296 25463845 27731870 12298844 14500 5300 5500 729453404 49660295
2015-05-28 782964592 25619650 157661063 20549853 56002968 29506462 20764561 136678671 21019226 38753710 109079327 5543653 262604 35686106 32873149 113026112 233131699 19271584 24089590 20979205 114383157 2982674 129076394 20221808 116117577 85616799 9664741 88899788 34386824 17143667 78983348 29779106 89988208 14359710 696402 714854 100889912 60871285 42106343 13325581 691958291 249672 31485225 91790879 124270039 60983114 25210911 61860122 197164694 29143423 89048934 124915760 7355899 84788 27902564 50408894 118404523 49365990 26317941 393708375 347100 2512600 21961724 6820761 3446794 147893890 349165170 12406891 167241192 21040087 318354563 257745 180012280 6137714 33427465 12650331 52000 24860871 6881 8331274 7400 3937313 128511654 100400335 58696904 22587052 8080517 17315569 260106881 49541439 6210671 30069035 7777863 98342593 84051716 21172871 44401988 141220118 236585405 5036100 107683473 25385883 22370844 120344259 102310535 66179631 13513232 23649129 52065582 786909 39050755 53093839 61601345 15982943 16807770 21033082 6980951 12840299 22020928 138799062 18862188 109651207 4788095 137898078 444900 64762704 45213794 17909085 20747717 8044813 12849655 30943498 10704496 15078350 1550200 13654814 28990167 24422029 63549390 168200 7949397 11962508 5600634 13879133 1564500 36670660 5138875 40259156 38302143 181914958 6849540 6998482 54760900 88830353 39760 37610508 2568432 9704556 29100 12311 29866 12504833 35776795 20044780 16367360 14335996 40835798 24953331 26662951 16866332 14500 5300 5500 900856087 54111024
2015-05-29 611262409 19840253 116563906 16564009 40625900 20188627 16960496 70032554 14952544 30032820 94618583 4988444 262604 30878659 24946827 115504775 187609550 15204279 19669399 15316237 71498406 2982674 89123608 14716482 70747117 74057264 11553352 59197289 24486094 13780698 55088428 28278021 79206227 9424349 696402 57918844 77094740 48990566 29430434 10943550 573660177 249672 21687508 77612146 77002974 40220944 18669366 40630593 123057421 24853493 62423387 99574379 6048816 84788 17974167 25885647 72817665 32771367 21412564 242510072 347100 2512600 15126181 7288072 3446794 87286438 252982867 11355405 103810094 19758640 318354563 257745 148144997 4826833 19864104 11388251 52000 24511262 7825 7110588 7400 3825654 78881903 78311607 47851939 23918479 4090014 9507678 161824248 31843061 4426123 22284524 8697932 67589881 63027435 18388223 42649334 106697335 153056861 5036100 81822305 17104381 17682729 120344259 66097496 52474902 12143305 16661968 46350954 786909 40616345 36162481 65748188 12294332 14857003 29172166 5335916 12630155 17458062 138799062 16388149 89223089 4156568 82626196 444900 64762704 38526550 13999294 16859224 7446774 12160942 23586331 7119406 14233282 1550200 9178373 20858909 14315140 51638372 168200 6911271 9604758 6522372 11577545 1564500 27684747 5176043 42809950 28920250 181914958 9941215 5853444 54760900 57702253 39760 27137158 2568432 10168586 29100 12311 29866 14127097 34433703 19134238 14047784 13091552 29330398 21002126 16884623 14801612 14500 5300 5500 751791149 49995030
2015-06-01 593389035 25976038 97439054 15422381 43681309 24210736 23816509 142690174 14086035 25462127 92069149 9910715 262604 29565532 20192294 3506800 183392543 12351052 18334694 18404386 97472274 2982674 84639340 13213367 78459824 57233308 9798040 62097709 29153446 13255020 51009661 25532606 71084122 12013382 696402 39143186 64494378 39356316 26403800 9042780 380659391 249672 18645818 73184166 56355636 45889856 17583830 35466719 102572292 21137501 63126892 92043884 4484914 84788 14702196 41783980 65338886 32155709 23570932 248265532 347100 2512600 22155245 4601984 3446794 81515899 256228883 8673957 104622540 20610972 318354563 257745 162385652 3245133 17771278 8280160 52000 17190715 4500 5697418 7400 3166073 73393128 64766265 36249189 27185808 6272257 10808278 117112410 35145029 3770307 20300612 8324160 68267575 66690517 12866710 31748092 153114097 147205856 5036100 83925967 13058975 15494232 120344259 120709837 58818243 17382395 16290553 33518297 786909 17667116 35686522 61818557 15254823 16762114 24379684 3927290 11288975 18868325 138799062 16403261 75049514 3599087 67674563 444900 64762704 30024475 11811056 21046608 821752 12458326 21890487 5559799 14447063 1550200 16357810 15447554 10623594 45233337 168200 3740151 7207004 3625157 12149446 1564500 25260098 2592709 41558648 24784742 181914958 5974900 6652343 54760900 46205738 39760 32060073 2568432 7330516 29100 12311 29866 12538787 33295835 20540068 12834080 12545076 47630969 25573182 17766494 11297640 14500 5300 5500 674150122 43302740
2015-06-02 623748099 39087283 105976888 14237099 41346392 26457475 16619107 102513771 12665126 31800541 181098156 9910715 262604 30468215 22038183 3506800 378357264 302300 15301720 19266302 97936148 2982674 84764681 14794122 95066507 54867628 9393965 77812233 47408489 14067378 61307188 29864906 86951303 11298114 696402 98212024 69031226 30007940 29601810 8654354 367338773 249672 21167141 75277137 60485078 66037990 17446589 38623521 129928663 19431527 70022011 96726036 5726938 84788 13323977 51502269 81693730 36855926 23273086 271859272 347100 2512600 20518536 4683096 3446794 87528504 236470570 7594060 136756608 27725801 318354563 257745 269480376 6552898 23701261 7542563 52000 13014232 5000 4986685 7400 3102945 79861599 64833482 41349604 25140625 6282344 9267600 188185228 33561654 3186327 17437636 8299917 53925307 95716084 13579649 34066045 118179673 170429305 5036100 81592976 13878915 22473609 120344259 101487746 65430228 19342744 17712910 39884318 786909 15287847 41122296 48391785 14226514 15918493 14687208 3698538 13124436 18194561 138799062 21133905 102347011 5210094 78280700 444900 64762704 43215192 19735522 18670462 478949 13862831 20620479 4837929 16691683 1550200 20509231 25023352 15566005 78343985 168200 6800571 9167351 4116964 12040312 1564500 32491686 3974967 35089040 27856617 181914958 7074143 7374226 54760900 52894760 39760 38897197 2568432 6549019 29100 12311 29866 10773207 32004286 21063945 15396392 14415363 39184820 35492324 19936074 11045373 14500 5300 5500 691328964 50081951
2015-06-03 611453839 29158985 122373529 15497292 31189988 21562093 27811392 71212466 22179582 25680248 84934407 9910715 262604 32336736 21999040 3506800 410286986 302300 12681949 15682671 77180952 2982674 64210428 15052444 76730796 62498085 7792070 86912630 46183141 8576877 66476472 35014773 90339024 9724932 696402 69062248 117416800 26911942 33815436 9009287 314310111 249672 23541187 55917269 60206938 82548067 16985195 34049784 229459949 21038978 53628696 121856963 5822382 84788 17695529 42654199 71800855 35115067 20999825 207034088 347100 2512600 18214844 4845185 3446794 66557667 194093400 19094243 119080541 20240060 318354563 257745 152038465 5158400 16224501 5342380 52000 12985186 8252 4189584 7400 2490728 101185555 50404750 38920542 20196031 4439131 7348947 157189060 36929050 3065011 20042208 8204701 57559986 101051295 15436764 26014908 107031269 201194779 5036100 86284392 16746871 21313460 120344259 100895421 71211630 15465922 15471221 34764674 786909 49093495 37504724 39866090 14913924 15793781 10114079 4329351 14137283 15628089 138799062 16845409 101736886 3041270 64143692 444900 64762704 31948984 23476264 15351275 6944133 17909048 27753097 5791766 12778619 1550200 17326075 23822429 10466874 68025800 168200 10085081 9085111 5673922 12348746 1564500 38244876 3637871 31582246 24040495 181914958 6469033 236700 54760900 46654270 39760 30203182 2568432 4334418 29100 12311 29866 12492605 38378341 19220795 20532876 26177688 33123270 44361999 17572308 8477124 14500 5300 5500 688134836 49970440
